topic_id,created_date,title,posts_count,reply_count,last_post_date
5334,2021-02-06,7 hour vs 21 minute runtime for snippy on usegalaxy.eu,2,0,2021-02-15
5361,2021-02-10,Nanopore metabarcoded analysis,1,0,2021-02-10
5291,2021-01-28,How to use ftp to upload files in hicexplorer.usegalaxy.eu?,2,0,2021-01-28
5292,2021-01-28,"Machine learning based de novo assembly, alignment and annotation",1,0,2021-01-28
5250,2021-01-22,Could Galaxy/HicExplorer includes samtools for bam files merge?,3,0,2021-01-28
4317,2020-08-19,Go Enrichment Error with Tutorial Dataset,4,2,2021-01-15
5273,2021-01-25,"Deep learning based software tools for variant calling, alignment, assembly on Galaxy instances",1,0,2021-01-25
5238,2021-01-21,Why there is no CDD in Interproscan?,1,0,2021-01-21
5225,2021-01-19,Adding Kraken 2 viral database to local galaxy instance,2,0,2021-01-20
5203,2021-01-17,"Prokka error ""Please rename your contigs"" - ""contig id must <=37 chars long""",4,0,2021-01-17
5190,2021-01-14,"""these should be of equal length"" when inputting collections to Unicycler",3,1,2021-01-15
5186,2021-01-13,Error when uploading to Galaxy EiB Demo,2,0,2021-01-13
5182,2021-01-12,demultiplexing in stacks gives empty files,1,0,2021-01-12
5145,2021-01-06,Error with Fetch Taxonomic Representation,2,0,2021-01-08
5124,2021-01-03,Galaxy eu server seems have error,4,0,2021-01-04
5117,2021-01-02,Works have an errors.. on Galaxy eu.,7,4,2021-01-02
5111,2021-01-01,strand information (rna star error),1,0,2021-01-01
5081,2020-12-26,RStudio Active Tools - Seurat not installable,3,0,2020-12-27
3836,2020-06-02,Tcoffee run finishes with empty results,4,1,2020-12-24
5071,2020-12-23,Error during doing energy minization step,1,0,2020-12-23
5065,2020-12-23,Error in TransDecoder,1,0,2020-12-23
5009,2020-12-13,Prokka: tbl2asn error,2,0,2020-12-13
4950,2020-12-02,Filter GTF attributes by a list of attributes,4,1,2020-12-04
2967,2020-02-11,Alternative to DM tools for inbuilt reference sequence,4,1,2020-11-30
4889,2020-11-20,single cell barcode extraction for STRT-seq,11,8,2020-11-30
4903,2020-11-24,Determining the haplotype,3,0,2020-11-27
4847,2020-11-14,StringTie error (An error occured with this dataset),2,0,2020-11-26
4883,2020-11-20,Trimmomatic Work Flow Issue,10,5,2020-11-20
4832,2020-11-13,How can I find that a RNAseq data is stranded or un-stranded by usegalaxy tools?,4,0,2020-11-17
4684,2020-10-21,Request for including 2x fungal genomes in the GALAXY reference genome list,3,0,2020-10-29
1048,2019-04-09,Database indexes for Kraken and Kraken2,6,1,2020-10-29
4716,2020-10-26,Detect ribosomal RNA sequences,1,0,2020-10-26
4553,2020-10-02,Search textfiles,14,6,2020-10-21
4636,2020-10-16,Install CryptoGenotyper,6,1,2020-10-17
4626,2020-10-15,Install Sartools,1,0,2020-10-15
4611,2020-10-13,Invocation Scheduling Failed,5,1,2020-10-14
4526,2020-09-28,T coffee empty out put file,7,4,2020-10-12
4528,2020-09-28,Molecular Dynamic(MD) CYP3A4 Structure,6,3,2020-10-02
4542,2020-10-01,"Help! On ""seurat Normalize data""",1,0,2020-10-01
4514,2020-09-25,Question about running starsolo,4,3,2020-09-25
2023,2019-08-30,Use of Apollo in Galaxy | Europe,3,1,2020-09-23
3548,2020-04-30,Mitochondrial genome,5,1,2020-09-20
2198,2019-09-27,Error in MultiQC,6,3,2020-09-19
4446,2020-09-14,Installing Guppy in Galaxy Server,2,0,2020-09-18
4093,2020-07-13,BWA-MEM built-in genome(s),7,4,2020-09-08
4380,2020-08-29,I cannot add uploaded loom file on workflow,2,0,2020-09-01
4370,2020-08-28,Jobs still running after more than 12 hours,2,0,2020-08-28
4349,2020-08-25,Data import problem from ENA and UCSC,8,4,2020-08-26
4272,2020-08-12,What Annotation file should be used for EdgeR?,2,0,2020-08-21
4282,2020-08-13,Larger files not downloaded completely? Try using a History Archive,9,5,2020-08-17
4259,2020-08-09,Non-specific read match handling,1,0,2020-08-09
2791,2020-01-13,Installation of Rstudio in Galaxy Europe,3,1,2020-08-09
4232,2020-08-03,Searching for gene clusters,1,0,2020-08-03
4208,2020-07-31,Python error line for RNAlaiofld and GraphClust workflow (Motif finder and GraphClust),3,0,2020-08-02
4221,2020-08-02,Galaxy server @repeatexplorer-elixir.cerit-sc.cz jobs not running,1,0,2020-08-02
4214,2020-07-31,Jupyter Interactive Tool Stopped- how to get it to run again,4,1,2020-07-31
4156,2020-07-26,Freebayes running for multiple days,5,2,2020-07-29
2930,2020-02-05,why is `plotDEXSeq` output pdf empty,13,5,2020-07-22
4134,2020-07-21,fastqc error during rule based uploading,1,0,2020-07-21
4121,2020-07-18,Flattening List of List of Pairs to List of Pairs,13,7,2020-07-21
4131,2020-07-21,"Missing output, but no error in IDBA-TRAN",1,0,2020-07-21
4013,2020-06-30,Meaning of DESeq2 Graph 'Dispersion estimates',2,0,2020-07-20
2899,2020-01-31,Modify/convert GROMACS trajectories using trjconv,4,1,2020-07-20
4127,2020-07-20,Multiple Seurat Errors,1,0,2020-07-20
1160,2019-04-24,Remove Unwanted Variation,5,3,2020-07-18
4101,2020-07-14,roary alignment file problem,1,0,2020-07-14
4098,2020-07-13,Single Cell Visualization help,1,0,2020-07-13
1903,2019-08-11,"Galaxy tutorial ""Differential abundance testing of small RNAs"" corrupted",8,4,2020-07-13
4061,2020-07-08,Regarding Augustus training set,1,0,2020-07-08
3932,2020-06-17,visualize progressive mauve alignments,3,0,2020-07-08
4026,2020-07-01,To implement a one-click test in Galaxy.,3,0,2020-07-02
3983,2020-06-25,Subsetting collections and doing operations on an arbitary number of groups,10,2,2020-07-01
3955,2020-06-22,Salmon - Update request,4,2,2020-06-29
3764,2020-05-22,Hisat2 BAM file output does not include stats -- Not a default output but is an option on the tool form,4,2,2020-06-16
3894,2020-06-11,Using Cuadadapt on Galaxy to remove long G repeat regions,1,0,2020-06-11
3892,2020-06-11,Normalization of ATACseq data,2,0,2020-06-11
3885,2020-06-10,Unipept 4.3.0 taxonomic annotation,1,0,2020-06-10
3881,2020-06-10,Purged Some of my histories but still my quota is full!,1,0,2020-06-10
3862,2020-06-08,How to generate counts from my HISAT2 alignment (BAM file)?,2,0,2020-06-09
3790,2020-05-26,No access to old data,7,2,2020-06-08
3864,2020-06-08,Include to the available genomes the Aspergillus nidulans genome,1,0,2020-06-08
3826,2020-06-02,How to change fastq header?,5,3,2020-06-03
3838,2020-06-02,Code availability,3,1,2020-06-02
3799,2020-05-27,Megablast output visualization,1,0,2020-05-27
3773,2020-05-23,How to subset a BAM by specific name?,3,1,2020-05-25
3579,2020-05-04,regulatory_region_variant not reported in SnpEff annotation,3,0,2020-05-24
3772,2020-05-23,cannot find ndx datatype on galaxy europe server -md simulation,1,0,2020-05-23
1925,2019-08-13,getting my datasets out of collections,3,1,2019-08-22
3728,2020-05-19,How to find the genes with the polymorphic variants in a VCF file,2,0,2020-05-19
2036,2019-09-03,MiRDeep2 identification of novel and known miRNAs,29,15,2020-05-19
3720,2020-05-18,Alignment and counting of high number SMARTseq samples,1,0,2020-05-18
3688,2020-05-15,Gromacs rmsd graph,5,1,2020-05-17
940,2019-03-29,problem with mummer plot,9,4,2020-05-17
3707,2020-05-16,nvp equlibration slow only using 1 core for task,3,1,2020-05-16
3699,2020-05-15,Finding new transcripts in single-cell RNA-Seq datasets,2,0,2020-05-16
3238,2020-03-26,Downloading data,10,2,2020-05-15
3622,2020-05-09,adding tools 'SnpEff download' and 'SnpEff eff' on usegalaxy.eu,3,0,2020-05-09
3586,2020-05-05,producing gzip compressed datafiles,4,2,2020-05-07
3561,2020-05-02,protein -ligand docking,9,4,2020-05-07
3583,2020-05-05,SNP variant tool gives a string instead of one nucleotide,2,0,2020-05-05
3560,2020-05-02,SNP variant analysis/MergeSamFiles?,4,1,2020-05-04
3544,2020-04-30,implicit vs explicit FTP,2,0,2020-04-30
2285,2019-10-14,Error uploading pub files,33,17,2020-04-27
3527,2020-04-26,Galaxy site not working,2,0,2020-04-26
3491,2020-04-22,JBrowse search features problem,1,0,2020-04-22
3490,2020-04-22,Error when loading Blast track in JBrowse (Doing the tutorial),1,0,2020-04-22
3489,2020-04-22,Metabolic network reconstruction,1,0,2020-04-22
3485,2020-04-21,Error on mono when runnig FlashLFQ,1,0,2020-04-21
3449,2020-04-17,"FTP help, guides, tutorials, and troubleshooting",5,1,2020-04-20
3462,2020-04-18,how the miranda works ?,1,0,2020-04-18
3452,2020-04-17,ln: failed to create symbolic link : No such file or directory,1,0,2020-04-17
3422,2020-04-14,Problem with accessing earlier uploaded file and Error while uploading same file now,3,0,2020-04-17
3418,2020-04-14,history and data disapear,4,1,2020-04-15
3423,2020-04-14,Summarize Taxonomy Tool Skipping Lines,1,0,2020-04-14
3379,2020-04-09,Crash during installation,4,1,2020-04-14
3413,2020-04-13,covert gtf to bed12,3,0,2020-04-13
3398,2020-04-11,Problems installing Cuffdiff in local Galaxy,3,0,2020-04-11
3392,2020-04-11,Troubleshooting browser timeout,4,0,2020-04-11
3373,2020-04-08,ANNOVAR alternative,2,0,2020-04-08
3295,2020-04-02,Missing my files from directory,3,0,2020-04-02
3294,2020-04-02,SNP variant analysis of haploid fungal genomes,1,0,2020-04-02
3270,2020-03-30,Link ChIP-seq`s peaks with nearby genes,4,1,2020-04-01
3274,2020-03-30,Internal Server Error: Galaxy was unable to successfully complete your request,2,0,2020-03-30
3166,2020-03-12,Data storage for inteproscan / internship,3,1,2020-03-26
3117,2020-03-03,Uploading histories,8,3,2020-03-26
3235,2020-03-26,Which tools shall I use to find out up and down regulation genes in RNA seq? Solution: GTN Transcriptomics & Differential expression tutorials,2,0,2020-03-26
3205,2020-03-22,Quast warnings and errors,4,1,2020-03-24
3157,2020-03-11,Can someone help me load this new tool?,10,7,2020-03-12
3086,2020-02-28,Tools Installation: By a USER,3,0,2020-02-29
2952,2020-02-10,Generate gene to transcript map: WARNING output,9,4,2020-02-29
3071,2020-02-27,Collapse Sequences - FASTA/Q tools run failure,1,0,2020-02-27
2987,2020-02-13,sequence_convert,2,0,2020-02-13
2919,2020-02-04,"Missing tool ""velveth and velvetg""",6,3,2020-02-11
2741,2019-12-30,issue with SICER input files,3,0,2020-02-06
2921,2020-02-04,not receiving emails,4,1,2020-02-04
2907,2020-02-01,Generating miRNA annotation file for hairpin.fa sequence,1,0,2020-02-01
2902,2020-01-31,SNP variant analysis,1,0,2020-01-31
2895,2020-01-30,Is there a hg38 index as reference genome in RNA Star?,1,0,2020-01-30
2882,2020-01-29,"Missing the SnpEff in the ""Calling variants in diploid systems"" tutorial",3,1,2020-01-29
2796,2020-01-13,merge multiple VCF files - variant analysis and sample organization,6,6,2020-01-29
2670,2019-12-16,SnpEff annotation- transcript information discordant to the information available on the Ensemble website,12,5,2020-01-29
2863,2020-01-27,General questions regarding usegalaxy.eu,5,0,2020-01-27
2856,2020-01-26,ERROR with the MDS Plot,1,0,2020-01-26
2835,2020-01-22,download gnomad vcf.bgz.tbi dataset into galaxy for gemini annotate and/or join functions,2,0,2020-01-23
2776,2020-01-09,Trackster not adding multiple datasets,3,1,2020-01-14
2779,2020-01-10,Features of built-in genomes,3,0,2020-01-10
2762,2020-01-06,Help understanding outputs of PIT:FASTA_ORFS_2,1,0,2020-01-06
2748,2020-01-03,Download rRNA refrence genome into galaxy,1,0,2020-01-03
2665,2019-12-16,ExN50 computes expression of 'gene' and not trinity transcripts in de novo assembled transcriptome,2,0,2020-01-02
2728,2019-12-27,Masigpro results,1,0,2019-12-27
2692,2019-12-19,Import a Work flow on the galaxy,3,0,2019-12-19
2688,2019-12-18,problem with 	 Unipept Taxonomy Viewer,1,0,2019-12-18
2684,2019-12-18,MiRNA and MicroArrey work flow in galaxy ?,1,0,2019-12-18
2668,2019-12-16,Very slow Galaxy.eu server,1,0,2019-12-16
2633,2019-12-10,Workflow for differential exon usage/alternative splicing,3,1,2019-12-16
2664,2019-12-16,Detecting Pseudogenes in DEG results,1,0,2019-12-16
2663,2019-12-16,Time series analysis,1,0,2019-12-16
2652,2019-12-12,"Installation of RGI, SNVPhyl, and ARIBA in Galaxy Europe",1,0,2019-12-12
2634,2019-12-10,Phylogenetic tree,1,0,2019-12-10
2618,2019-12-08,Convert formats,1,0,2019-12-08
2573,2019-12-01,Extract Genomic DNA index: Resolved,5,2,2019-12-02
2545,2019-11-27,How to add in a header to a tabular dataset,4,1,2019-11-27
2526,2019-11-24,RNA Star does not recognize ENCODE gtf files,4,1,2019-11-26
2519,2019-11-22,bcftools norm realignment,8,3,2019-11-26
1253,2019-05-08,Trim Galore error due to problematic fastq format,8,5,2019-11-26
2529,2019-11-25,RCorrector Galaxy.eu,1,0,2019-11-25
2461,2019-11-14,Data privacy and VCF modification before upload,2,0,2019-11-20
2483,2019-11-18,fastq-dump not working,2,0,2019-11-19
2467,2019-11-16,Workflow is not running on EU,3,1,2019-11-18
2472,2019-11-17,vcf2tsv not working anymore,2,0,2019-11-18
2460,2019-11-14,Newbie question regarding installation,4,2,2019-11-18
2453,2019-11-14,Snpeff eff annotate Info field ends in the next vcf line,4,1,2019-11-17
1784,2019-07-19,Missing information VCFtoTab-delimited,17,12,2019-11-15
2452,2019-11-14,Remove some vcf header lines (not all),3,0,2019-11-15
2449,2019-11-13,vcf2tsv docker vs. usegalaxy.eu,2,0,2019-11-14
2432,2019-11-08,Missing bam index when downloading bam file,3,1,2019-11-08
1576,2019-06-19,Salmon 0.14.0 update on usegalaxy.eu?,5,2,2019-10-31
2379,2019-10-29,gffread won't add to my history - Solution: adjust tool form options for output choices,2,0,2019-10-29
2383,2019-10-29,Installing tool into galaxy Galaxy Bridge,1,0,2019-10-29
2380,2019-10-29,CIRCexplorer rnagalaxy.eu,1,0,2019-10-29
2372,2019-10-28,MSGF+ and Post Processing errors in PIT without reference genome,3,0,2019-10-28
2369,2019-10-28,Export history to file error,1,0,2019-10-28
2361,2019-10-26,Does this version of Masigpro in galaxy suppport rna seq data ?,1,0,2019-10-26
2299,2019-10-18,DiffBind_ChIP-Seq_Error_message,3,1,2019-10-23
2335,2019-10-22,Fail to export History in File,1,0,2019-10-22
2331,2019-10-22,crictical error ftp,2,0,2019-10-22
2323,2019-10-21,tRNA used for a specific gene across the genome,1,0,2019-10-21
2317,2019-10-19,"MasigPro,s data input ?",1,0,2019-10-19
1677,2019-07-04,Lineages on Busco,8,3,2019-10-19
2262,2019-10-09,Input format problems with tools,4,2,2019-10-18
2295,2019-10-16,je-demulitplex tool is no longer available -- and is back again,6,2,2019-10-18
2279,2019-10-13,Why when i use a tool there is multiple actions in my history?,6,4,2019-10-15
2252,2019-10-08,Regular expression to filter for header using filter FASTA,7,2,2019-10-12
855,2019-03-20,EdgeR data input problem,4,2,2019-08-08
2214,2019-10-02,"Does a metadata file have to be provided to create a biom file, for subsequent analysis of beta diversity in Phinch?",2,0,2019-10-02
2121,2019-09-16,Unable to Upload a set of mzxml datasets into a Collection list,6,4,2019-10-02
1837,2019-07-30,rnaSPAdes ss flag,2,0,2019-10-01
2180,2019-09-26,Long time for Goseq tool,2,0,2019-09-26
1958,2019-08-21,Format help for GTF datasets,4,2,2019-09-23
2157,2019-09-21,Sopra Is not working https://usegalaxy.eu/datasets/error#,2,0,2019-09-22
2147,2019-09-20,Problem with Intersect tool tutorial,2,0,2019-09-20
2064,2019-09-09,Maker: Failed to communicate with remote job server,8,4,2019-09-11
2076,2019-09-10,Can I download a printable version of a workflow?,2,0,2019-09-10
1268,2019-05-10,Fasta format genome file in mirdeep2 (custom genome),4,1,2019-09-04
1985,2019-08-27,Bowtie 2 - in Workflow no custom reference genome available -- Solution: Create a Custom Build,2,0,2019-08-27
1942,2019-08-17,bwa alignent for fastaq download from ENA database,2,0,2019-08-17
1921,2019-08-13,Read counts equals to 0 in indel mutations called by VarScan,1,0,2019-08-13
1919,2019-08-13,data_manager_qiime_database_downloader,1,0,2019-08-13
1900,2019-08-10,Megablast jobs have been running for 21 days now,2,0,2019-08-12
1873,2019-08-06,GATK DepthOfCoverage error,3,1,2019-08-07
1841,2019-08-01,qiime_split_libraries_fastq error,1,0,2019-08-01
1782,2019-07-19,How to make a job run faster? Public resources are fixed. Your own Galaxy can be set up with more resources,3,0,2019-07-26
1676,2019-07-04,Long time running Stacks de novo map,5,1,2019-07-15
1470,2019-06-04,"MACS peaks calling from bedgraph data, ChIP-Seq",6,2,2019-07-13
1727,2019-07-12,Incomplete annotation by SnpEff eff,1,0,2019-07-12
1700,2019-07-09,Extra line of information generated by VCFtoTab-delimited,7,3,2019-07-11
921,2019-03-26,Nanopore data assembly with CANU,5,1,2019-07-11
1694,2019-07-07,Duplicate tools and datatypes,5,1,2019-07-10
533,2019-01-29,Typical run time for jobs? Walltime?,8,5,2019-06-19
1586,2019-06-20,Generating consensus sequence from bam file re: Variant analysis,2,0,2019-06-20
1539,2019-06-13,Extremely long waiting time for running a tool,3,0,2019-06-14
1443,2019-05-30,mapping RNA-seq data to a composite build of bacterial genomes,2,0,2019-05-31
1331,2019-05-20,Building Phylogenetic Tree,1,0,2019-05-20
1319,2019-05-18,Request for adding the Infernal tool-suite,3,1,2019-05-18
1215,2019-04-30,Issue with Extract Genomic DNA,8,5,2019-05-18
1280,2019-05-14,Stack:population how exclude monomorphic loci?,1,0,2019-05-14
1239,2019-05-05,Help With Choice of Nanopore Sequence Data Analysis Tools,1,0,2019-05-05
1231,2019-05-02,HELP for ddRAD de novo map analysis,1,0,2019-05-02
213,2018-12-17,Adding zebrafish genome builds to HiSat and Star aligners,13,9,2019-04-30
1201,2019-04-28,adding Bacillus Licheniformis genome builds to customprodb + HISAT2,2,0,2019-04-30
1210,2019-04-29,Hicup job running for a long time,2,0,2019-04-29
1124,2019-04-22,How consider both paired ends ddRAD reads in de novo map analysis,1,0,2019-04-22
1100,2019-04-17,Problem uploading datasets to usegalaxy.eu using FTP,3,0,2019-04-17
975,2019-04-02,uploading files in galaxy.eu,3,1,2019-04-02
369,2019-01-09,UseGalaxy.eu FTP Server,8,2,2019-03-29
899,2019-03-25,problem running growthpred on metagenome reads,1,0,2019-03-25
846,2019-03-19,EdgeR issue for normalization of count reads,2,0,2019-03-20
836,2019-03-18,Problems with barcode splitter tool,2,0,2019-03-18
744,2019-03-06,Keep getting 'This is a new dataset and not all of its data are available yet' when I run the FastQC Tool on a fastq.gz file,2,0,2019-03-06
730,2019-03-04,How to use HUMAnN2 on galaxy,2,0,2019-03-04
594,2019-02-11,Issue in Step6: ChIP-Seq data analysis tutorial: Formation of the Super-Structures on the Inactive X,4,1,2019-02-11
515,2019-01-25,Trouble using a list as input in Stacks: de_novo_map,3,0,2019-01-28
492,2019-01-21,featureCounts to analyse miR RNA-seq data,2,0,2019-01-21
462,2019-01-16,Unable to curl download files from usegalaxy.eu,2,0,2019-01-17
343,2019-01-08,Trimmomatic not working on Galaxy.eu,4,2,2019-01-15
341,2019-01-07,"Files fail to upload--""Gateway Time Out""",3,2,2019-01-07
