citing_doi	year	title	venue	authors
10.1101/2021.02.11.430790	2021	Antibody ligation of carcinoembryonic antigen-related cell adhesion molecule 1 (CEACAM1), CEACAM3, and CEACAM6, differentially enhance the cytokine release of human neutrophils in responses to Candida albicans	bioRxiv (Cold Spring Harbor Laboratory)	Esther Klaile, Juan Pablo Prada, Tilman E. Klassert, Matthias Besemer, Anne-Katrin Bothe, Adrian Durotin, Mario M. Müller, Verena Schmitt, Christian H. Luther, Marcus T. Dittrich, Bernhard B. Singer, Thomas Dandekar, Hortense Slevogt
10.1101/2021.07.05.451174	2021	Antisense-mediated repression of SAGA-dependent genes involves the HIR histone chaperone	bioRxiv (Cold Spring Harbor Laboratory)	Julien Soudet, Nissrine Beyrouthy, Anna Marta Pastucha, Andrea Maffioletti, Zahra Bakir, Françoise Stutz
10.1111/nph.17226	2021	Aphid feeding induces the relaxation of epigenetic control and the associated regulation of the defense response in Arabidopsis	New Phytologist	María Luz Annacondia, Dimitrije Marković, Juan Luis Reig-Valiente, Vassilis Scaltsoyiannes, Corné M. J. Pieterse, Velemir Ninkovic, R. Keith Slotkin, Germán Martínez
10.12688/f1000research.53698.1	2021	Approaches for containerized scientific workflows in cloud environments with applications in life science	F1000Research	Ola Spjuth, Marco Capuccini, Matteo Carone, Anders O. Larsson, Wesley Schaal, Jon Ander Novella, Oliver Stein, Morgan Ekmefjord, Paolo Di Tommaso, Evan W. Floden, Cédric Notredame, Pablo A Moreno, Andreas Hellander, Payam Emami Khoonsari, Stephanie Herman, Kim Kultima, Samuel Lampa
10.3390/ijms22020530	2021	Arabidopsis bZIP18 and bZIP52 Accumulate in Nuclei Following Heat Stress where They Regulate the Expression of a Similar Set of Genes	International Journal of Molecular Sciences	Anna Johanna Wiese, Lenka Steinbachová, Ljudmilla Timofejeva, Vojtěch Čermák, Božena Klodová, Ranjani Sri Ganji, Mariana Limones-Mendez, Pavel Bokvaj, Said Hafidh, David Potěšil, David Honys
10.1093/brain/awab123	2021	Aromatic l -amino acid decarboxylase deficiency: a patient-derived neuronal model for precision therapies	Brain	Giada Rossignoli, Karolin Krämer, Eleonora Lugarà, Haya Alrashidi, Simon A. S. Pope, Carmen De La Fuente Barrigon, Katy E Barwick, Giovanni Bisello, Joanne Ng, John R. Counsell, Gabriele Lignani, Simon J.R. Heales, Mariarita Bertoldi, Serena Barral, Manju A. Kurian
10.1145/3453172	2021	Artificial Intelligence for Modeling Complex Systems: Taming the Complexity of Expert Models to Improve Decision Making	ACM Transactions on Interactive Intelligent Systems	Yolanda Gil, Daniel Garijo, Deborah Khider, Craig A. Knoblock, Varun Ratnakar, Maximiliano Osorio, Hernán Vargas, Tam Minh Pham, Jay M. Pujara, Basel Shbita, Bình Dương Vũ, Yao‐Yi Chiang, Dan Feldman, Yijun Lin, Hae Jin Song, Vipin Kumar, Ankush Khandelwal, Michael S. Steinbach, Kshitij Tayal, Shaom
10.1186/s12859-021-04472-2	2021	Asc-Seurat: analytical single-cell Seurat-based web application	BMC Bioinformatics	Wendell J. Pereira, Felipe Marques de Almeida, Daniel Conde, K. M. Balmant, Paolo Maria Triozzi, Henry W. Schmidt, Christopher Dervinis, Georgios Joannis Pappas Jr, Matias Kirst
10.3390/iece-10646	2021	AskoR, A R Package for Easy RNASeq Data Analysis	Proceedings of The 1st International Electronic Conference on Entomology	Fabrice Legeai, Susete Alves‐Carvalho, Kévin Gazengel, Anthony Bretaudeau, Stéphanie Robin, Stéphanie Daval
10.1128/mra.00649-21	2021	Assembly and Annotation of the Complete Genome Sequence of T4-Like Bacteriophage 132	Microbiology Resource Announcements	Carli Roush, Benjamin K. Chan, Paul E. Turner, Alita R. Burmeister
10.1101/2021.07.10.451851	2021	Assessing Reproducibility of High-throughput Experiments in the Case of Missing Data	bioRxiv (Cold Spring Harbor Laboratory)	Roopali Singh, Feipeng Zhang, Qunhua Li
10.1210/clinem/dgab346	2021	Association of Gut Microbiota during Early Pregnancy with Risk of Incident Gestational Diabetes Mellitus	The Journal of Clinical Endocrinology & Metabolism	Ping Hu, Xiuyi Chen, Xufeng Chu, Mengran Fan, Yi Ye, Yi Wang, Maozhen Han, Xue Yang, Jiaying Yuan, Li Zha, Bin Zhao, Chunxia Yang, Xiaorong Qi, Kang Ning, Justin Debelius, Weimin Ye, Bo Xiong, Xiong‐Fei Pan, An Pan
10.3389/fmicb.2020.610036	2021	AtxA-Controlled Small RNAs of Bacillus anthracis Virulence Plasmid pXO1 Regulate Gene Expression in trans	Frontiers in Microbiology	Ileana D. Corsi, Soumita Dutta, Ambro van Hoof, Theresa M. Koehler
10.1038/s41375-021-01282-6	2021	Base-edited CAR T cells for combinational therapy against T cell malignancies	Leukemia	Christos Georgiadis, Jane Rasaiyaah, Soragia Athina Gkazi, Roland Preece, Annie Etuk, Abraham Christi, Waseem Qasim
10.3389/fmicb.2021.684664	2021	Basidiomycetes Are Particularly Sensitive to Bacterial Volatile Compounds: Mechanistic Insight Into the Case Study of Pseudomonas protegens Volatilome Against Heterobasidion abietinum	Frontiers in Microbiology	Maria Isabella Prigigallo, Angelo De Stradis, Abhishek Anand, Francesco Mannerucci, Floriane L’Haridon, Laure Weisskopf, Giovanni Bubici
10.1007/s13238-021-00884-1	2021	Bend family proteins mark chromatin boundaries and synergistically promote early germ cell differentiation	Protein & Cell	Guang W. Shi, Yaofu Bai, Xiya Zhang, Junfeng Su, Junjie Pang, Quanyuan He, Pengguihang Zeng, Junjun Ding, Yuanyan Xiong, Jingran Zhang, Jingwen Wang, Dan Liu, Wenbin Ma, Junjiu Huang, Zhou Songyang
10.1016/j.chemosphere.2021.130749	2021	Beta-lactam resistance development during the treatment processes of municipal wastewater treatment plants	Chemosphere	Tereza Stachurová, Hana Piková, Martin Bartas, Jaroslav Semerád, Kateřina Svobodová, Kateřina Malachová
10.1084/jem.20211406	2021	Bhlhe40 function in activated B and TFH cells restrains the GC reaction and prevents lymphomagenesis	The Journal of Experimental Medicine	René Rauschmeier, Annika Reinhardt, Charlotte Gustafsson, Vassilis Glaros, Artem V. Artemov, Josefine Dunst, Reshma Taneja, Igor I. Adameyko, Robert Månsson, Meinrad Busslinger, Taras Kreslavsky
10.1007/s00394-021-02543-x	2021	Bifidobacterium Lactis Probio-M8 regulates gut microbiota to alleviate Alzheimer’s disease in the APP/PS1 mouse model	European Journal of Nutrition	Jianing Cao, William Kwame Amakye, Chunli Qi, Xiaojun Liu, Jie Ma, Jiaoyan Ren
10.1021/acs.jproteome.0c00904	2021	BioContainers Registry: Searching Bioinformatics and Proteomics Tools, Packages, and Containers	Journal of Proteome Research	Jingwen Bai, Chakradhar Bandla, Jiaxin Guo, Roberto Vera Alvarez, Mingze Bai, Juan Antonio Vizcaíno, Pablo A Moreno, Björn Andreas Grüning, Olivier Sallou, Yasset Pérez‐Riverol
10.1111/1462-2920.15822	2021	BioF is a novel B2 metallo‐β‐lactamase from Pseudomonas sp. isolated from an on‐farm biopurification system	Environmental Microbiology	Juan Hilario Cafiero, María Carla Martini, Mauricio J. Lozano, Carolina Vacca, Antonio Lagares, Pablo Emiliano Tomatis, María Florencia Del Papa
10.21105/joss.03622	2021	BioProv - A provenance library for bioinformatics workflows	The Journal of Open Source Software	Vinícius Werneck Salazar, João Vitor Ferreira Cavalcante, Daniel de Oliveira, Fabiano Lopes Thompson, Marta Mattoso
10.1093/bioinformatics/btab208	2021	Bioconductor toolchain for reproducible bioinformatics pipelines using Rcwl and RcwlPipelines	Bioinformatics	Qiang Hu, Alan David Hutson, Song Liu, Martin T. Morgan, Qian Liu
10.3389/feduc.2021.711535	2021	Bioinformatic Teaching Resources – For Educators, by Educators – Using KBase, a Free, User-Friendly, Open Source Platform	Frontiers in Education	Ellen Dow, Elisha M. Wood‐Charlson, Steven J. Biller, Timothy D. Paustian, Aaron E. Schirmer, Cody S. Sheik, Jason M. Whitham, Rose Krebs, Carlos Goller, Benjamin H. Allen, Zachary Crockett, Adam P. Arkin
10.7717/peerj.10897	2021	Bioinformatic strategies for the analysis of genomic aberrations detected by targeted NGS panels with clinical application	PeerJ	Jakub Hynšt, Veronika Navrkalová, Karol Pál, Šárka Pospı́šilová
10.1016/b978-0-323-90055-3.00041-7	2021	Bioinformatic tools for research in CRC	Elsevier eBooks	Virginia Mato‐Abad, Alejandro Pazos, Cristian Robert Munteanu, José Liñares-Blanco, Sara Alvarez-Gonzalez, José M. Vázquez-Naya, Nieves Pedreira, Jorge Amigo, Carlos Fernandez-Lozano
10.1007/978-981-33-6191-1_17	2021	Bioinformatics for Human Microbiome	Advances in Bioinformatics	Abhirupa Ghosh, Shazia Firdous, Sudipto Saha
10.1093/database/baab008	2021	Bioinformatics tools developed to support BioCompute Objects	Database	Janisha A. Patel, Dennis A. Dean, Charles Hadley S. King, Nan Xiao, Soner Koc, Ekaterina Minina, Anton Golikov, Phillip Brooks, Robel Kahsay, Rahi Navelkar, Manisha Ray, Dave Roberson, Christopher D. Armstrong, Raja Mazumder, Jonathon Keeney
10.1101/2021.09.28.462133	2021	Biotechnology data analysis training with Jupyter Notebooks	bioRxiv (Cold Spring Harbor Laboratory)	Ulf W. Liebal, Rafael Schimassek, Iris Broderius, Nicole Maaßen, Alina Vogelgesang, Philipp Weyers, Lars M. Blank
10.1016/j.neuron.2021.05.020	2021	C9orf72 deficiency promotes microglial-mediated synaptic loss in aging and amyloid accumulation	Neuron	Deepti Lall, Ileana Lorenzini, Thomas A. Mota, Shaughn Bell, Thomas E. Mahan, Jason D. Ulrich, Hayk Davtyan, Jessica E. Rexach, A.K.M. Ghulam Muhammad, Oksana Shelest, Jesse Landeros, Michael Vazquez, Junwon Kim, Layla Ghaffari, Jacqueline G. O’Rourke, Daniel H. Geschwind, Mathew M. Blurton-Jones, D
10.25080/majora-1b6fd038-007	2021	CLAIMED, a visual and scalable component library for Trusted AI	Proceedings of the Python in Science Conferences	Romeo Kienzler, Ivan Nešić
10.1038/s41522-021-00238-z	2021	CO2 enhances the formation, nutrient scavenging and drug resistance properties of C. albicans biofilms	npj Biofilms and Microbiomes	Daniel R. Pentland, Jack Davis, Fritz A. Mühlschlegel, Campbell W. Gourlay
10.1101/2021.02.11.430727	2021	CONTEXT-INDEPENDENT FUNCTION OF A CHROMATIN BOUNDARY IN VIVO	bioRxiv (Cold Spring Harbor Laboratory)	Andréa Willemin, Lucille Lopez‐Delisle, Christopher Chase Bolt, Marie-Laure Gadolini, Denis Duboule, Eddie Rodríguez-Carballo
10.1016/j.heliyon.2021.e07742	2021	Camptothecin shows better promise than Curcumin in the inhibition of the Human Telomerase: A computational study	Heliyon	Adekunle Babajide Rowaiye, Yoroshi Joana Teca Mendes, Samson Ayodeji Olofinsae, John Breakthrough Oche, Oluwakemi Hannah Oladipo, Okiemute Ajiroghene Okpalefe, Joyce Oloaigbe Ogidigo
10.1016/j.celrep.2021.109214	2021	Campylobacter phages use hypermutable polyG tracts to create phenotypic diversity and evade bacterial resistance	Cell Reports	Martine C. Holst Sørensen, Amira R. Vitt, Horst Neve, Matteo Soverini, Stephen J. Ahern, Jochen Klumpp, Lone Brøndsted
10.1186/s12951-021-01178-8	2021	Carbon nanotube biocompatibility in plants is determined by their surface chemistry	Journal of Nanobiotechnology	Eduardo González Grandío, Gözde S. Demirer, Christopher T. Jackson, Darwin Yang, Sophia Ebert, Kian Molawi, Harald Keller, Markita Patricia Landry
10.1101/2021.07.29.454380	2021	Carbon nanotube biocompatibility in plants is determined by their surface chemistry	bioRxiv (Cold Spring Harbor Laboratory)	Eduardo González Grandío, Gözde S. Demirer, Christopher T. Jackson, Darwin Yang, Markita Patricia Landry
10.3389/fgene.2021.624533	2021	Carbonic Anhydrases: An Ancient Tool in Calcareous Sponge Biomineralization	Frontiers in Genetics	Oliver Voigt, Benedetta Fradusco, Carolin Gut, Charalampos Kevrekidis, Sergio Vargas, Gert Wörheide
10.1186/s13756-021-00942-7	2021	Carriage of two carbapenem-resistance genes in Pseudomonas aeruginosa isolated from hospital-acquired infections in children from Costa Rica: the importance of local epidemiology	Antimicrobial Resistance and Infection Control	Cristian Pérez-Corrales, Valeria Peralta-Barquero, Christopher Mairena-Acuña
10.3390/ijms22020569	2021	Cartilage Targets of Knee Osteoarthritis Shared by Both Genders	International Journal of Molecular Sciences	Chenshuang Li, Zhong Sheng Zheng
10.1101/2021.03.12.435122	2021	Cell-intrinsic functions of the transcription factor Bhlhe40 in activated B cells and T follicular helper cells restrain the germinal center reaction and prevent lymphomagenesis	bioRxiv (Cold Spring Harbor Laboratory)	René Rauschmeier, Annika Reinhardt, Charlotte Gustafsson, Vassilis Glaros, Artem V. Artemov, Reshma Taneja, Igor I. Adameyko, Robert Månsson, Meinrad Busslinger, Taras Kreslavsky
10.1016/j.cub.2021.07.030	2021	Cell-type-specific Hox regulatory strategies orchestrate tissue identity	Current Biology	Ryan Loker, Jordyn E. Sanner, Richard S. Mann
10.3389/fimmu.2021.645607	2021	Ceratothoa oestroides Infection in European Sea Bass: Revealing a Long Misunderstood Relationship	Frontiers in Immunology	María Carla Piazzon, Ivona Mladineo, Ron P. Dirks, Elena Santidrián Yebra-Pimentel, Jerko Hrabar, Ariadna Sitjà‐Bobadilla
10.3390/agriculture11050445	2021	Changes in Bacterial and Fungal Soil Communities in Long-Term Organic Cropping Systems	Agriculture	Jessica Cuartero, Onurcan Özbolat, Virginia Sánchez‐Navarro, Marcos Egea‐Cortines, Raúl Zornoza, Loredana Canfora, Luigi Orrù, José Antonio Pascual, Juana-María Vivo, Margarita Ros
10.1080/00218839.2021.1936915	2021	Characterization of Enterococcus durans EDD2, a strain from beehives with inhibitory activity against Paenibacillus larvae	Journal of Apicultural Research	Anita Gyurova, Antoniya Vladimirova, Slavil Peykov, Martin D. Dimitrov, Tanya Strateva, Svetoslav Dimov
10.1080/23744235.2021.1934531	2021	Characterization of a Bulgarian VIM-2 metallo-β-lactamase-producing Pseudomonas aeruginosa clinical isolate belonging to the high-risk sequence type 111	Scandinavian Journal of Infectious Diseases	Tanya Strateva, Lena Setchanova, Slavil Peykov
10.3390/nu13031030	2021	Characterization of the Luminal and Mucosa-Associated Microbiome along the Gastrointestinal Tract: Results from Surgically Treated Preterm Infants and a Murine Model	Nutrients	Ingeborg Klymiuk, Georg Singer, Christoph Castellani, Slave Trajanoski, Beate Obermüller, Holger Till
10.1038/s41396-021-00961-7	2021	Characterization of the first cultured free-living representative of Candidatus Izemoplasma uncovers its unique biology	The ISME Journal	Rikuan Zheng, Rui Liu, Yeqi Shan, Ruining Cai, Ge Liu, Chaomin Sun
10.1038/s41598-021-95842-6	2021	Characterization of the virome associated with Haemagogus mosquitoes in Trinidad, West Indies	Scientific Reports	Renee L. M. N. Ali, Jayaraj Jayaraman, Azad Mohammed, C. Chinnaraja, Christine V. F. Carrington, David W. Severson, Adesh Ramsubhag
10.3389/fgene.2021.628849	2021	Characterizing Genetic Regulatory Elements in Ovine Tissues	Frontiers in Genetics	Kimberly M Davenport, Alisha T. Massa, Suraj Bhattarai, Stephanie McKay, Michelle R. Mousel, Maria K. Herndon, Stephen N. White, Noelle E. Cockett, Timothy P. L. Smith, Brenda M. Murdoch
10.1093/gigascience/giaa158	2021	ChiRA: an integrated framework for chimeric read analysis from RNA-RNA interactome and RNA structurome data	GigaScience	Pavankumar Videm, Anup Kumar, Oleg Zharkov, Björn Andreas Grüning, Rolf Backofen
10.3389/fpls.2021.667678	2021	Chia (Salvia hispanica) Gene Expression Atlas Elucidates Dynamic Spatio-Temporal Changes Associated With Plant Growth and Development	Frontiers in Plant Science	Parul Gupta, Matthew J. Geniza, Sushma Naithani, Jeremy Phillips, Ebaad Haq, Pankaj Jaiswal
10.1161/circresaha.120.317581	2021	Chromatin Accessibility of Human Mitral Valves and Functional Assessment of MVP Risk Loci	Circulation Research	Sergiy Kyryachenko, Adrien B. Georges, Mengyao Yu, Takiy Barrandou, Lilong Guo, Patrick Bruneval, Tony Rubio, Judith Gronwald, Hassina Baraki, Ingo Kutschka, Kedar Aras, Igor R. Efimov, Russel A. Norris, Niels Voigt, Nabila Bouatia‐Naji
10.1681/asn.2021040525	2021	Chromatin Remodelers Interact with Eya1 and Six2 to Target Enhancers to Control Nephron Progenitor Cell Maintenance	Journal of the American Society of Nephrology	Jun Li, Jin Xu, Huihui Jiang, Ting Zhang, Aarthi Ramakrishnan, Li Shen, Pin‐Xian Xu
10.1073/pnas.2025196118	2021	Chromatin remodelers and lineage-specific factors interact to target enhancers to establish proneurosensory fate within otic ectoderm	Proceedings of the National Academy of Sciences	Jin Xu, Jun Li, Ting Zhang, Huihui Jiang, Aarthi Ramakrishnan, Bernd Fritzsch, Li Shen, Pin‐Xian Xu
10.1007/s00428-021-03028-2	2021	Chromosome X aneusomy and androgen receptor gene copy number aberrations in apocrine carcinoma of the breast	Archiv für Pathologische Anatomie und Physiologie und für Klinische Medicin	Anna Laura Cremonini, Luca Saragoni, Luca Morandi, Angelo Gianluca Corradini, Caterina Ravaioli, Enrico Di Oto, Francesco Limarzi, Alejandro Martín Sánchez, Maria Cristina Cucchi, Riccardo Masetti, Cecily Quinn, Maria Pia Foschini
10.1002/hed.26624	2021	Clinical validation of 13‐gene DNA methylation analysis in oral brushing samples for detection of oral carcinoma: Italian multicenter study	Head & Neck	Davide Bartolomeo Gissi, Luca Morandi, Giuseppe Colella, Roberto De Luca, Giuseppina Campisi, Rodolfo Mauceri, Umberto Romeo, Gianluca Tenore, Michele Davide Mignogna, Daniela Adamo, Giacomo Oteri, Antonia Marcianò, Paolo Vescovi, Marco Meleti, Rosario Serpico, Dario Di Stasio, Monica Pentenero, And
10.1101/2021.10.15.462366	2021	Clustered PHD domains in KMT2/MLL proteins are attracted by H3K4me3 and H3 acetylation-rich active promoters and enhancers	bioRxiv (Cold Spring Harbor Laboratory)	Anna Maria Stroynowska-Czerwinska, Magdalena Klimczak, Michal Pástor, Asgar Abbas Kazrani, Katarzyna Misztal, Matthias Bochtler
